,title,internal_id,url,description,responsibilities,qualifications,company,location,department,publish_date
482,Эксперт по информационной безопасности,67551088,https://hh.ru/vacancy/67551088,"МТС Медиа - дочерняя компания МТС, развивающая кабельное, спутниковое телевизионное вещание и собственную мультимедийную платформу на базе онлайн-кинотеатра KION. Задачи: Плановый и внеплановый аудит информационных систем. Контроль соответствия новых ИС корпоративным требованиям информационной безопасности, интеграция новых ИС в действующую корпоративную инфраструктуру. Администрирование ИС в части защиты информации, контроль и согласование доступов. Анализ угроз безопасности информации и разработка частных моделей угроз безопасности информации для новых или модернизируемых информационных систем. Идентификация и анализ объектов защиты, разработка мер по минимизации рисков информационной безопасности. Внедрение, определение конфигурации настроек, администрирование средств защиты информации. Обработка инцидентов информационной безопасности. Проведение служебных расследований по признакам утечки конфиденциальной информации. Разработка и адаптация внутренних нормативных документов по информационной безопасности и защите конфиденциальной информации, в том числе персональных данных. Повышение осведомленности работников в вопросах защиты информации. Противодействие нарушениям исключительных и авторских прав Компании на объекты интеллектуальной собственности – аудио-визуальные произведения – в сети Интернет (борьба с видеопиратством). Пожелания к кандидату : Профильное высшее образование ( IT \ ИБ) обязательно. Опыт работы в сфере информационной безопасности не менее 2х лет. Личностные качества : Ответственность Внимание к деталям; Организованность; Исполнительность; Инициативность; Желание учиться. Что готовы предложить: Работа и развитие в экспертных командах профессионалов, которые готовы делиться опытом и обмениваться идеями; Волонтерское движение, поддержку хобби и интересов сотрудников, корпоративные конкурсы с возможностью проявить себя; Стабильная заработная плата два раза в месяц + бонусы; Расширенный социальный пакет (ДМС со стоматологией); Офис в шаговой доступности от метро Трубная; Доступное обучение в одном из лучших в стране корпоративных университетов",,,MTS,,«МТС» ,2022-07-25 14:39:30
483,Senior DevOps Engineer (проект CDN),66531473,https://hh.ru/vacancy/66531473,"МТС – одна из крупнейших российских экосистем. На базе основного телеком-бизнеса мы создаем цифровые продукты и сервисы во многих направлениях – от интернета вещей, искусственного интеллекта и больших данных до цифровой медицины и киберспорта, а также активно развиваем свои внутренние продукты. Команда &quot;Content Delievery Network&quot; строит один из самых востребованных сервисов в сфере edge computing. Высокие нагрузки (десятки и сотни Гб / с трафика на серверах, тысячи и десятки тысяч RPS), слаженная работа и огромный опыт телеком-гиганта - являются основами команды. Предлагаем присоединиться к нашей команде. Чем предстоит заниматься: Сопровождать инфраструктуру команд разработки Поддерживать и развивать процессы CI / CD Участвовать в релизах версий ПО Заниматься мониторингом, траблшутингом и обновлением ПО Что понадобится: Отличное знание принципов организации и управления сетевой инфраструктурой в сети интернет Опыт работы с ОС Linux Опыт работы в highload проектах Опыт работы с системами CI / CD Опыт работы с системами виртуализации (vmware, libvirt+kvm) Опыт работы системами контейнеризации и кластеризации Мы в свою очередь гарантируем: Стабильную белую заработную плату, премии; Множество интересных и сложных проектов; Возможность работать удаленно из любого города; Бодрое утро - гибкое начало рабочего дня; Хакатоны, митапы, чемпионаты по программированию; Саморазвитие — мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников; Здоровье своих сотрудников — ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Спорт — корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Хороший отдых — отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно, а также различные скидки на путешествия от наших партнеров; Компенсацию сотовой связи.",,,MTS,,"«МТС», IT",2022-07-25 13:42:16
484,Middle+ / Senior Golang разработчик (на проект CDN),66555860,https://hh.ru/vacancy/66555860,"МТС – одна из крупнейших российских экосистем. На базе основного телеком-бизнеса мы создаем цифровые продукты и сервисы во многих направлениях – от интернета вещей, искусственного интеллекта и больших данных до цифровой медицины и киберспорта, а также активно развиваем свои внутренние продукты. Команда &quot;Content Delievery Network&quot; строит один из самых востребованных сервисов в сфере edge computing. Высокие нагрузки (десятки и сотни Гб / с трафика на серверах, тысячи и десятки тысяч RPS), слаженная работа и огромный опыт телеком-гиганта - являются основами команды. Предлагаем присоединиться к нашей команде. Чем предстоит заниматься: Разработка систем балансировки трафика; Разработка приложений для edge; Разработка приложений сбора аналитики и формирования отчетов; Проектирование и реализация ПО; Проектирование архитектуры систем и проведение технической защиты архитектуры. От Вас мы ждем: Опыт разработки на go от 1 года; Знание и понимание принципов работы docker’a; Опыт работы с СУБД PostgreSQL, ClickHouse, брокеров сообщений (RabbitMQ); Понимание принципов проектирования ПО (SOLID, GRASP и т. д. ); Опыт разработки системной архитектуры и ее внедрения; Понимание процессов разработки и тестирования ПО; Навыки отладки кода и профилирования. Мы в свою очередь гарантируем: Стабильную белую заработную плату, премии; Множество интересных и сложных проектов; Возможность работать удаленно из любого города; Бодрое утро - гибкое начало рабочего дня; Хакатоны, митапы, чемпионаты по программированию; Саморазвитие — мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников; Здоровье своих сотрудников — ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Спорт — корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Хороший отдых — отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно, а также различные скидки на путешествия от наших партнеров; Компенсацию сотовой связи.",,,MTS,,"«МТС», IT",2022-07-25 13:42:04
485,Старший инженер технической поддержки,68114256,https://hh.ru/vacancy/68114256,"Проект: система управления знаниями - база знаний сотрудников всех подразделений клиентского сервиса и других подразделений группы компаний МТС. Предоставление пользователям сервиса удобного наполнения базы данных, быстрого и точного поиска информации при обслуживании клиентов. Продукт является решением на основе 1С-Битрикс24 . Чем предстоит заниматься: Обеспечение бесперебойного и корректного функционирования корпоративных информационных систем: диагностика причин неисправности, устранение причин и последствий, выработка мер Обработка обращений пользователей Проведение плановых и внеплановых работ для повышения отказоустойчивости системы, предотвращение аварийных ситуаций Составление и ведение эксплуатационной документации Согласование и верификация проектной документации (спецификаций, технических заданий, программ и методик испытаний) Взаимодействие с внешними поставщиками и внутренними заказчиками Участие в приемках нового функционала, тестировании доработок Формирование аналитических выборок данных Выработка решений по автоматизации типовых эксплуатационных операций (с помощью существующих модульных инструментов) Что мы хотим видеть в вас: Уверенные знания SQL, навыки написания и оптимизации сложных запросов Навыки работы в ОС Linux Знания в сфере современных IT-технологий (понимание принципов построения баз данных, устройство межсервисных интеграций) Понимание жизненного цикла ИТ-продуктов Опыт написания скриптов (php / perl / python / shell) Знакомство с одним из языков программирования (Java, Python, PHP, Ruby) Представление о Docker, GitLab Навыки администрирования ОС Linux Мы предлагаем: Стабильную заработную плату и премии (20% от суммарного годового дохода) Компенсацию мобильной связи с первого дня Заботу о здоровье своих сотрудников: ДМС, включая стоматологию Саморазвитие: вы сможете проходить тренинги очно и дистанционно в Корпоративном университете компании и участвовать в чемпионатах по программированию Спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы и компенсацию вашего фитнес-абонемента Хороший отдых - отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно",,,MTS,"Москва, проспект Андропова, 18к9","«МТС», IT",2022-07-25 13:32:29
486,Инженер подключения и сопровождения корпоративных клиентов,49953538,https://hh.ru/vacancy/49953538,"МТС – это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы, которые делают жизнь людей проще и интереснее. Мобильная связь, доступ в интернет, инновационные решения в сфере интернета вещей, больших данных, искусственного интеллекта, облачного хранения, медиа, развлечений и финансовых сервисов – это МТС В команду функциональной группы подключения и сопровождения корпоративных клиентов мы приглашаем Инженера Что нужно делать: Разрабатывать технические решения по предоставлению услуг фиксированной связи корпоративным абонентам (доступ в Интернет, VPN, телефония, кабельное телевидение, аренда цифровых каналов, организация зон Wi-Fi и т. д. ); Формировать, направлять и контролировать исполнения заявок на организацию необходимых сервисов на сетях связи смежных подразделений компании для подключения корпоративных абонентов; Выполнять работы по устранению неисправностей на подключениях корпоративных абонентов (на оборудовании доступа, оборудовании &quot;последней мили&quot;, абонентском оборудовании); Формировать схемы подключения и передавать подключения на централизованный мониторинг в соответствии с внутренними процедурами; Проводить тестирование новых услуг и сервисов фиксированной сети для корпоративных абонентов; Сопровождать работы подрядных организаций, подготавливать заказы на ПИР / СМР; Вести базу данных, работать с системой инвентаризации сетевых ресурсов. Кого мы ищем: С высшим техническим образованием; Со знанием основных протоколов и технологий сетей связи, решений &quot;последней мили&quot; при подключении услуг; С опытом монтажа и настройки телекоммуникационного оборудования; Коммуникабельного, стрессоустойчивого, инициативного; С умением работать в команде, способного к эффективному самообразованию. Что мы предлагаем: Оформление по срочному договору аутсорсинг; Совокупный доход: оклад 37000 + ежеквартальная премия 42%; Корпоративный транспорт для выездов на встречи с клиентами; Волонтерское движение, поддержку хобби и интересов сотрудников, корпоративные конкурсы с возможностью проявить себя; Офис находится на ул. Семафорная 275а; Поддержка наставника в период адаптации, развитие профессиональных навыков в команде экспертов; График работы 5 / 2, с 9. 00 до 18. 00. # МТС # телекоммуникации # подключение # корпоративные клиенты # инженер # монтаж # демонтаж",,,MTS,,«МТС» ,2022-07-25 13:31:41
487,Консультант по организационному развитию,68114121,https://hh.ru/vacancy/68114121,"МТС – крупнейший телеком-бренд в России и СНГ, цифровой холдинг, развивающий более 15 инновационных направлений – от интернета вещей и обработки больших данных до онлайн-университета и киберспорта. В команду Блока по управлению персоналом мы приглашаем Менеджера проектов. HR - одно из основных направлений, которое участвует в трансформации МТС в IT-компанию. Здесь участвуют в развитии бизнеса, формировании стратегий и HR-бренда. Обязанности: Управление организационными изменениями Построение ролевых моделей (функциональные, продуктовые) Change managеment HR аналитика Анализ инвестиционных (продуктовых) кейсов - построение ролевых моделей, челлендж численности, выявление пересечений; Построение моделей компетенций Подготовка презентаций для C-level Требования: Организационное развитие Базовые знания C&B (понимание рынка, использование инструментов) Ведение переговоров (умение балансировать) Формировать аргументированную (data-driven) позицию Условия: Доступное обучение в одном из лучших в стране корпоративных университетов Возможность реализации инициатив и даже собственной бизнес-идеи (идеи по автоматизации внутренних процессов можно реализовать в программе iDA) Работа и развитие в экспертных командах профессионалов, которые готовы делиться опытом и обмениваться идеями Волонтерское движение, поддержку хобби и интересов сотрудников, корпоративные конкурсы с возможностью проявить себя Стабильная заработная плата два раза в месяц + бонусы Расширенный социальный пакет (ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж, оплату мобильной связи, скидки и предложения от партнеров и многое другое) Комфортный офис рядом с метро",,,MTS,"Москва, Воронцовская улица, 1/3с2",«МТС» ,2022-07-25 13:29:38
488,Старший инженер по тестированию,68113842,https://hh.ru/vacancy/68113842,"Проект: система управления знаниями - база знаний сотрудников всех подразделений клиентского сервиса и других подразделений группы компаний МТС. Предоставление пользователям сервиса удобного наполнения базы данных, быстрого и точного поиска информации при обслуживании клиентов. Продукт является решением на основе 1С-Битрикс24 . Чем предстоит заниматься: Ручное и автоматизированное тестирование разрабатываемого функционала, регресс-тестирование Подготовка и выполнение тест кейсов Подготовка сопутствующей документации Что мы хотим видеть в вас: Опыт автоматизации тестирования (Java) Понимание процесса и принципов создания программного продукта Знание методологии и опыт тестирования ПО Дотошность и въедливость, способность всесторонне протестировать программу Мы предлагаем: Стабильную заработную плату и премии (20% от суммарного годового дохода) Компенсацию мобильной связи с первого дня Заботу о здоровье своих сотрудников: ДМС, включая стоматологию Саморазвитие: вы сможете проходить тренинги очно и дистанционно в Корпоративном университете компании и участвовать в чемпионатах по программированию Спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы и компенсацию вашего фитнес-абонемента Хороший отдых - отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно",,,MTS,"Москва, проспект Андропова, 18к9","«МТС», IT",2022-07-25 13:25:57
489,Разработчик C# (. Net Core C#),68113290,https://hh.ru/vacancy/68113290,"Проект: система управления знаниями - база знаний сотрудников всех подразделений клиентского сервиса и других подразделений группы компаний МТС. Предоставление пользователям сервиса удобного наполнения базы данных, быстрого и точного поиска информации при обслуживании клиентов. Чем предстоит заниматься: Участие в построении поискового движка по текстовым фразам пользователя Принимать участие в построении рабочих процессов внутри команды Улучшение качества поиска в системе (десктоп и мобильной версии) Создание алгоритмов ранжирования, кастомных функций Настройка весовых коэффициентов, встраивания ML моделей Что мы хотим видеть в вас: Опыт разработки на . NET Core Опыт работы с Elasticsearch с точки зрения оптимизации полнотекстового поиска (ранжирование результатов) Опыт встраивания ML моделей в Elasticsearch Уверенное знание SQL Опыт построения микросервисной архитектуры Опыт с Redis, RabbitMq, PL / pgSQL Опыт работы с Git Мы предлагаем: Стабильную заработную плату и премии (20% от суммарного годового дохода) Компенсацию мобильной связи с первого дня Заботу о здоровье своих сотрудников: ДМС, включая стоматологию Саморазвитие: вы сможете проходить тренинги очно и дистанционно в Корпоративном университете компании и участвовать в чемпионатах по программированию Спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы и компенсацию вашего фитнес-абонемента Хороший отдых - отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно",,,MTS,"Москва, проспект Андропова, 18к9","«МТС», IT",2022-07-25 13:15:36
490,Руководитель проектов (информационная безопасность на системах связи),66900717,https://hh.ru/vacancy/66900717,"МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее Чем предстоит заниматься : Ведение проектов информационной безопасности (ИБ) технологических систем и сетей, реализация всех этапов жизненного цикла проектов; Разработка требований к системам ИБ компании, разработка технических мер защиты информации, профилей защиты технологических информационных систем, оборудования и сетей связи, архитектуры системы защиты информации; Разработка частных моделей угроз безопасности информации, определение актуальных угроз и средств защиты в информационных системах и сетях связи; Внедрение, модернизация и интеграция средств защиты информации в информационные системы и сети связи; Оценка соответствия требованиям ИБ мер защиты информации при разработке и вводе в эксплуатацию информационных систем и систем связи; Оценка соответствия требованиям ИБ информационных систем, сетей связи и средств защиты информации на этапах разработки, внедрения и ввода в эксплуатацию; Формирование экспертных заключений по безопасности информационных процессов; Что мы ждем от кандидата: Высшее образование по специальности Информационная безопасности или в области связи; Инженерные знания в области построения и работы сетей связи 2G / 3G / 4G / 5G; Знания в области построения и обеспечения работоспособности СКЗИ; Знание законодательства РФ и международного законодательства в области информационной безопасности; Знание программ, методик и стандартов по информационной безопасности (BSI, SAS, 3GPP, GSMA); Знание современной методологии и передовых практик построения систем информационной безопасности на предприятиях телекоммуникационной отрасли. Понимание стандартов и методов управления международными, национальными и корпоративными проектами; Опыт построения и обеспечения работоспособности систем информационной безопасности IT-систем и сетей связи 2G / 3G / 4G / 5G; Что мы предлагаем: Официальное оформление в штат, оклад + полугодовые бонусы; Медицинская страховка с доступом в частные клиники и 100% покрытием расходов, включая стоматологию; Для любителей путешествий - страховка в поездках за границу. Страхование жизни; Удобный формат работы: пятидневная рабочая неделя с пн по пт, а удобное время начала и окончания рабочего дня можно согласовать с руководителем; -Отпуск 31 календарный день; Бесплатная мобильная связь и интернет для сотрудников, а для близких - на выгодных условиях; Компенсация расходов на спорт после года работы; Очные и дистанционные обучение в Корпоративном университете или у внешних провайдеров, а также доступ к онлайн-библиотеке в полезными книгами и периодикой; Единая подписка МТС Premium — KION Lite в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; Предложения от партнёров для путешествий, развлечений и занятий спортом; Возможность участия в волонтерских программах: мы помогаем детям из детских домов, учим пенсионеров безопасному поведению в интернете, сдаем кровь, очищаем парки от мусора и многое другое;",,,MTS,"Москва, Воронцовская улица",«МТС» ,2022-07-25 13:14:28
491,Технический лидер разработки IOS,68042055,https://hh.ru/vacancy/68042055,"Мы ведем разработку финансовых приложений для мобильных устройств. За последний год мы очень сильно выросли. Наша iOS-команда насчитывает более 35 iOS-разработчиков! В связи с запуском новых бизнес-направлений мы в поиске специалистов для усиления существующих команд и формирования новых. Факты о нашей разработке: Релизимся стабильно раз в 2 недели Непрерывно работаем над улучшениями всех технических процессов Следим за трендами мобильной разработки GitLab + GitLab CI Следуем принципам Чистой Архитектуры Уже сейчас готовим переезд на 13 iOS, завершим до конца года Пока используем RxSwift, близок переход на Combine Наши приложения многомодульные. В качестве менеджера зависимостей используем Cocoapods Переиспользуем решения между проектами, выносим общие решения в Cocoapods-библиотеки Активно используем кодогенерацию: Xcodegen для . pbxproj, SwiftGen для ресурсов, SwiftyMocky для моков при Unit-тестировании Пишем юнит-тесты, используем для них Quick и Nimble Проводим meetup&#39;s и workshop&#39;s для всех разработчиков Стремимся к уменьшению boilerplate Автоматизируем все, что можно автоматизировать Верстка UI на SnapKit DI на Swinject Отдельная команда автоматизаторов пишет нативные UI-тесты Тебе предстоит: Управлять командой iOS-разработки, координировать ее работу Участвовать в декомпозиции и оценке задач Наставничать и помогать в развитии членам команды Помогать в проектировании и принимать технические решения Проводить собеседования разработчиков в нашу команду Разрабатывать приложения, относящиеся к сфере банковского ПО. В данный момент - мобильные банки для юридических и физических лиц Участвовать в глобальном редизайне, переписывании с нуля существующих фич и создании новых Участвовать в разработке переиспользуемых UI-компонентов и сервисов Здорово, если ты: Имеешь высокий уровень технической экспертизы в мобильной разработке Имеешь опыт в аналогичной роли более 1 года Понимаешь как устроен процесса разработки и можешь объяснить другим Умеешь выстраивать и оптимизировать процесс эффективного решения инцидентов и технических проблем Работа у нас - это: Высокий уровень оклада + премии за достижение KPI’s Справедливая система оплаты труда Оформление строго по ТК РФ ДМС после 3-х месяцев работы Корпоративный тариф связи «для своих» Корпоративный спорт, конференции, meetup’s… Возможность прямого взаимодействия с МТС Big Data Быстро развивающаяся Agile культура!",,,MTS,"Москва, проспект Андропова, 11вл1",МТС Банк. IT,2022-07-25 12:55:59
492,Продуктовый дизайнер [Кабинет руководителя],68111628,https://hh.ru/vacancy/68111628,"Мы команда HR-tech МТС Диджитал и мы создаём сервисы для 90000 сотрудников компании. Наши продукты делают жизнь сотрудника в компании проще и приятнее. Если ты умеешь стоить сервисы, основываясь на исследованиях, приоритетах и потребностях пользователей, мы будем рады познакомиться. Чем предстоит заниматься: Проектировать новые продукты и услуги с нуля, включая поведенческие сценарии, карты клиентов, мокапы, screen flow, проектирование интерфейсов; Проводить исследования, прототипирование и тестирование гипотез; Оценивать существующие интерфейсы и проверять эффективность своих решений с помощью usability-тестирования и других способов получения количественных и качественных показателей; Отвечать за весь процесс создания решения: от создания концепции до тестирования гипотез. Наши ожидания: Опыт работы в Figm’е; Базовые знания верстки HTML5 / CSS3 для понимания процессов; Опыт UI / UX проектирования и разработки дизайн-макетов; Чистый и аккуратный UI, перфекционизм, внимание к мелочам; Наличие портфолио. Мы предлагаем: Большое дизайн-комьюнити – общение и наставничество, своя дизайн-система; Доступное обучение в одном из лучших в стране корпоративных университетов; Работа и развитие в экспертных командах профессионалов, которые готовы делиться опытом и обмениваться идеями; Волонтерское движение, поддержку хобби и интересов сотрудников, корпоративные конкурсы с возможностью проявить себя; Стабильная заработная плата два раза в месяц + бонусы Расширенный социальный пакет (ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж, оплату мобильной связи, скидки и предложения от партнеров и многое другое).",,,MTS,,"«МТС», IT",2022-07-25 12:50:44
493,Middle+ Golang Developer [MTS SSP],67313562,https://hh.ru/vacancy/67313562,"МТС Digital – сердце цифровой экосистемы МТС. 12 гильдий инженеров, суперкомпьютер, системы видеоаналитики, IoT, собственная лаборатория AI и 20+ петабайт данных. Финтех, стриминг, гейминг, мобильные приложения, облачные сервисы. Каждый день мы работаем над тем, чтобы вывести мобильную и веб-разработку на новый уровень, благодаря сплоченным продуктовым командам и agile методологиям. Мы ищем Golang разработчика на проект MTS SSP. Это технологическая платформа для веб-издателей, с помощью которой сайты и мобильные приложения могут продать свои рекламные площади. SSP обеспечивает продажу рекламного инвентаря через RTB, но также позволяет работать и по модели прямых продаж. Проект разрабатывается под высокие нагрузки ( highload ), целевое решение должно выдерживать нагрузки в 400k RPS. Чем предстоит заниматься: писать новые и развивать существующие сервисы на Go; участвовать в анализе, проектировании и оценке технических решений вместе с командой; писать unit тесты и бенчмарки; участвовать в code review. От потенциальных кандидатов мы ожидаем: опыт коммерческой разработки на Go от 1 года; опыт работы с gin, gorm, PostgreSQL, ClickHouse, Linux; навыки написания unit тестов и бенчмарков; опыт работы с многопоточностью / асинхронностью. Мы предлагаем: стабильную заработную плату и премии; гибкое начало рабочего дня, возможность работать из дома; компенсацию мобильной связи с первого дня; заботу о здоровье своих сотрудников: ДМС, включая стоматологию; саморазвитие: вы сможете проходить тренинги очно и дистанционно в Корпоративном университете компании и участвовать в чемпионатах по программированию; спорт: корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы и компенсацию вашего фитнес-абонемента; скидки от компаний-партнеров (банки, фитнес, рестораны, языковые школы и многое другое); хороший отдых: отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно.",,,MTS,,"«МТС», IT",2022-07-25 12:35:38
